claim_id,company,manager,vehicle,period,industry,borrower,business_description,investment_type,principal_or_shares,amortized_cost_usd_m,fair_value_usd_m,source_file,source_table_index,status
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Pelican Products, Inc.",Flashlights manufacturer,Second lien senior secured loan,60.0,60.0,58.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Rawlings Sporting Goods Company, Inc. and SEP Diamond Fund, L.P. (13)(14)",Sports equipment manufacturing company,First lien senior secured loan,3.3,3.3,3.3,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Rawlings Sporting Goods Company, Inc. and SEP Diamond Fund, L.P. (13)(14)",Sports equipment manufacturing company,First lien senior secured loan,0.1,0.1,0.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Rawlings Sporting Goods Company, Inc. and SEP Diamond Fund, L.P. (13)(14)",Sports equipment manufacturing company,First lien senior secured loan,5.6,5.6,5.6,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Rawlings Sporting Goods Company, Inc. and SEP Diamond Fund, L.P. (13)(14)",Sports equipment manufacturing company,First lien senior secured loan,0.1,0.1,0.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Rawlings Sporting Goods Company, Inc. and SEP Diamond Fund, L.P. (13)(14)",Sports equipment manufacturing company,Limited partnership interest,11.1,20.0,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Reef Lifestyle, LLC (13)",Apparel retailer,First lien senior secured revolving loan,5.0,5.0,5.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Reef Lifestyle, LLC (13)",Apparel retailer,First lien senior secured revolving loan,10.4,10.4,10.4,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Reef Lifestyle, LLC (13)",Apparel retailer,First lien senior secured loan,19.0,19.0,19.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Reef Lifestyle, LLC (13)",Apparel retailer,First lien senior secured loan,0.1,0.1,0.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Reef Lifestyle, LLC (13)",Apparel retailer,First lien senior secured loan,4.1,4.1,4.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,67,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Shoes For Crews Global, LLC and Shoes For Crews Holdings, LLC (4)(13)",Manufacturer and distributor of slip resistant footwear,First lien senior secured loan,1.2,1.2,1.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Shoes For Crews Global, LLC and Shoes For Crews Holdings, LLC (4)(13)",Manufacturer and distributor of slip resistant footwear,First lien senior secured loan,6.4,6.4,6.4,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Shoes For Crews Global, LLC and Shoes For Crews Holdings, LLC (4)(13)",Manufacturer and distributor of slip resistant footwear,First lien senior secured loan,3.8,3.8,3.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,"Shoes For Crews Global, LLC and Shoes For Crews Holdings, LLC (4)(13)",Manufacturer and distributor of slip resistant footwear,Class A common units,10.5,12.6,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,Sport Maska Inc. (13),Manufacturer of hockey equipment and related accessories,First lien senior secured revolving loan,3.9,4.2,4.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,Sport Maska Inc. (13),Manufacturer of hockey equipment and related accessories,First lien senior secured revolving loan,4.8,5.0,5.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,Sport Maska Inc. (13),Manufacturer of hockey equipment and related accessories,First lien senior secured loan,35.2,34.8,35.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,St Athena Global LLC and St Athena Global Holdings Limited (13),Designer and manufacturer of branded premium-quality tableware,First lien senior secured revolving loan,0.4,0.4,0.4,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,St Athena Global LLC and St Athena Global Holdings Limited (13),Designer and manufacturer of branded premium-quality tableware,First lien senior secured loan,29.6,29.6,28.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,St Athena Global LLC and St Athena Global Holdings Limited (13),Designer and manufacturer of branded premium-quality tableware,First lien senior secured loan,17.8,16.9,17.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,Team Acquisition Corporation,Provider of team uniforms and athletic wear,First lien senior secured revolving loan,5.7,5.5,2.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Consumer Durables and Apparel,Team Acquisition Corporation,Provider of team uniforms and athletic wear,First lien senior secured loan,34.1,33.7,16.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Independent Power and Renewable Electricity Producers,"Apex Clean Energy TopCo, LLC (4)","Developer, builder and owner of utility-scale wind and solar power facilities",Class A common units,1335610.0,134.7,212.5,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Independent Power and Renewable Electricity Producers,"Apex Clean Energy TopCo, LLC (4)","Developer, builder and owner of utility-scale wind and solar power facilities",Class B common units,113136.0,11.3,18.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Independent Power and Renewable Electricity Producers,BNZ TopCo B.V. (13),Developer and operator of solar photovoltaic plants,Senior subordinated loan,13.4,12.4,13.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Independent Power and Renewable Electricity Producers,"Sunrun Luna Holdco 2021, LLC (13)",Residential solar energy provider,Senior subordinated loan,85.5,85.5,82.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Independent Power and Renewable Electricity Producers,"Sunrun Luna Holdco 2021, LLC (13)",Residential solar energy provider,Senior subordinated loan,31.2,31.2,30.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Independent Power and Renewable Electricity Producers,"Sunrun Luna Holdco 2021, LLC (13)",Residential solar energy provider,Senior subordinated loan,5.8,5.8,5.6,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Independent Power and Renewable Electricity Producers,"Sunrun Xanadu Issuer 2019-1, LLC and Sunrun Xanadu Holdings 2019-1, LLC",Residential solar energy provider,First lien senior secured loan,0.2,0.2,0.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,68,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Independent Power and Renewable Electricity Producers,"Sunrun Xanadu Issuer 2019-1, LLC and Sunrun Xanadu Holdings 2019-1, LLC",Residential solar energy provider,Senior subordinated loan,89.5,89.5,89.5,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Automotive Keys Group, LLC and Automotive Keys Investor, LLC",Provider of replacement wireless keys for automotive market,First lien senior secured loan,0.1,0.1,0.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Automotive Keys Group, LLC and Automotive Keys Investor, LLC",Provider of replacement wireless keys for automotive market,First lien senior secured loan,4.2,4.2,3.6,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Automotive Keys Group, LLC and Automotive Keys Investor, LLC",Provider of replacement wireless keys for automotive market,Preferred units,4113113.0,5.1,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Automotive Keys Group, LLC and Automotive Keys Investor, LLC",Provider of replacement wireless keys for automotive market,Preferred units,1095046.0,1.1,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Automotive Keys Group, LLC and Automotive Keys Investor, LLC",Provider of replacement wireless keys for automotive market,Class A common units,,5208159.0,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Bolt Newco Holdings, L.P. and Bolt Purchaser, LLC (13)",Automotive repair services retailer,First lien senior secured loan,18.4,18.4,18.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Bolt Newco Holdings, L.P. and Bolt Purchaser, LLC (13)",Automotive repair services retailer,Class A -1 units,5696000.0,5.7,5.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Churchill OpCo Holdings LLC and Victory Topco, LP (13)",Operator of collision repair centers,First lien senior secured revolving loan,0.9,0.9,0.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Churchill OpCo Holdings LLC and Victory Topco, LP (13)",Operator of collision repair centers,First lien senior secured loan,6.7,6.7,6.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Churchill OpCo Holdings LLC and Victory Topco, LP (13)",Operator of collision repair centers,First lien senior secured loan,21.8,21.8,21.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Churchill OpCo Holdings LLC and Victory Topco, LP (13)",Operator of collision repair centers,Class A-2 common units,2.0,5.7,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Collision SP Subco, LLC (13)",Provider of auto body collision repair services,First lien senior secured loan,10.0,10.0,9.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Collision SP Subco, LLC (13)",Provider of auto body collision repair services,First lien senior secured loan,0.7,0.7,0.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Continental Acquisition Holdings, Inc. and Continental Group Holdings, L.P.","Distributor of aftermarket batteries to the electric utility vehicle, automotive, commercial, marine and industrial markets",First lien senior secured loan,44.6,37.0,21.4,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Continental Acquisition Holdings, Inc. and Continental Group Holdings, L.P.","Distributor of aftermarket batteries to the electric utility vehicle, automotive, commercial, marine and industrial markets",First lien senior secured loan,6.6,5.5,3.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Continental Acquisition Holdings, Inc. and Continental Group Holdings, L.P.","Distributor of aftermarket batteries to the electric utility vehicle, automotive, commercial, marine and industrial markets",Class A units,,52073.0,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Automobiles and Components,"Faraday&Future Inc., FF Inc., Faraday SPE, LLC and Faraday Future Intelligent Electric Inc.",Electric vehicle manufacturer,Warrant to purchase shares of Class A common stock,27824527.0,2.3,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,69,parser-derived-needs-reconciliation
