match_row_id,cusip,identifier_quality,match_status,year_end_holding_rows,disposal_rows,holding_schedule_sections,disposal_schedule_parts,issuer_or_description_sample,year_end_book_value_usd,year_end_fair_value_usd,year_end_interest_income_usd,year_end_interest_received_usd,disposal_consideration_usd,disposal_book_value_at_disposal_usd,disposal_realized_gain_loss_usd,disposal_interest_or_dividends_received_usd,first_disposal_date,last_disposal_date,top_purchaser_or_disposition_type,cash_back_signal,proof_use,boundary,next_action
CFAASCBCM-08766,86362R-AC-5,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Adjustable Rate Mor SARM 2006-12 2A1,1349359.000000,1626089.000000,7667.000000,89573.000000,297676.000000,133853.000000,0.000000,11853.000000,12/01/2025,12/01/2025,"Paydown 297,676 248,020 161,060 163,823 133,853 133,853 297,676 11,853 01/25/2037",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08767,86362T-AC-1,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Structured Adjustable Rate Mor SARM 2007-1 1A2,0.000000,0.000000,0.000000,0.000000,6449.000000,0.000000,0.000000,6449.000000,01/01/2025,01/01/2025,"Paydown 6,449 02/25/2037",disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08768,86362V-AD-4,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Structured Asset Securities Co SASC 2006-BC6 A4 4.186% 01/25/37,0.000000,0.000000,0.000000,0.000000,313677.000000,3684.000000,0.000000,4501.000000,10/27/2025,10/27/2025,"Paydown 313,677 313,677 307,784 309,992 3,684 3,684",disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08769,86363D-AA-9,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2007-AR2 1A1 .,851609.000000,907069.000000,36628.000000,101123.000000,119381.000000,13320.000000,0.000000,2675.000000,12/26/2025,12/26/2025,"Paydown 119,381 119,381 106,031 106,061 13,320 13,320",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08770,86363G-AF-1,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Adjustable Rate Mor SARM 2007-3 3A1,2564375.000000,2634021.000000,22627.000000,59534.000000,3260.000000,1566.000000,0.000000,3260.000000,05/01/2025,05/01/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08771,86363G-AP-9,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Structured Adjustable Rate Mor SARM 2007-3 4AX,0.000000,0.000000,0.000000,4947212.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-08772,86364D-AA-8,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Adjustable Rate Mor SARM 2007-7 1A1,194432.000000,217542.000000,2060.000000,9270.000000,30322.000000,26545.000000,0.000000,30322.000000,12/26/2025,12/26/2025,"Paydown 30,322 30,322",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08773,863667-AJ-0,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,Stryker Corp Senior Unsecured,1982107.000000,1791388.000000,92500.000000,2046250.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-08774,863911-AC-7,standard-cusip-like,disposal-only-cusip-visible,0,3,,Schedule D Part 4,Structured Asset Securities Co SASC 2006-RF4 2A1 6.000% 10/25/36,0.000000,0.000000,0.000000,0.000000,10274006.000000,10345749.000000,0.000000,1153139.000000,01/01/2025,11/13/2025,"Paydown 261,887 261,887 175,691",disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08775,86564C-AC-4,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Sumitomo Life Insurance Co Subordinated 3.375% 04/15/81,0.000000,0.000000,0.000000,0.000000,6448750.000000,7000000.000000,0.000000,217219.000000,09/15/2025,09/15/2025,HSBC SECURITIES (USA) INC,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08776,86564C-AE-0,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Sumitomo Life Insurance Co Subordinated 5.875% Perpet.,0.000000,0.000000,0.000000,0.000000,5125000.000000,5007361.000000,0.000000,387587.000000,11/12/2025,11/12/2025,Sumitomo Mitsui Banking Corpor,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08777,86606D-BB-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 1,Schedule D Part 4,SUMMIT CNTY OHIO PORT AUTH SECD REV BDS,9250000.000000,10009628.000000,587375.000000,413057.000000,385000.000000,0.000000,0.000000,24448.000000,09/15/2025,09/15/2025,"Redemption 100 0000 385,000 385,000 385,000 385,000",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08778,86613X-AA-3,standard-cusip-like,disposal-only-cusip-visible,0,2,,Schedule D Part 4; Schedule D Part 5,Summit Issuer LLC FIBER 2020-1A A2 2.290% 12/20/50,0.000000,0.000000,0.000000,0.000000,19300000.000000,9962583.000000,0.000000,208579.000000,07/11/2025,11/20/2025,Various,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08779,86765B-AP-4,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,Energy Transfer LP Senior Unsecured,28480105.000000,27220662.000000,1250800.000000,30743675.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-08780,86765B-AQ-2,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 1,Schedule D Part 4,Energy Transfer LP Senior Unsecured,15054590.000000,14646893.000000,497550.000000,16602548.000000,6057576.000000,6172424.000000,0.000000,134404.000000,03/27/2025,03/27/2025,Goldman Sachs,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08781,86765B-AS-8,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Energy Transfer LP Senior Unsecured 5.950% 12/01/25,0.000000,0.000000,0.000000,0.000000,17162000.000000,-59996.000000,0.000000,825421.000000,09/22/2025,09/22/2025,Various,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08782,86765B-AV-1,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 1,Schedule D Part 5,Energy Transfer LP Senior Unsecured,12403764.000000,12398880.000000,185895.000000,14141790.000000,11271413.000000,11473828.000000,0.000000,324375.000000,09/23/2025,09/23/2025,Morgan Stanley 12/09/2025 AMH - AmerUs Group Co,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08783,86765K-AD-1,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,Sunoco LP Sr Unsecured,10403070.000000,10757122.000000,165885.000000,10828125.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-08784,86771P-AC-4,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,2,Schedule D Part 1 Section 2,Schedule D Part 4,Sunrun Bacchus Issuer 2025-1 L SUNRN 2025-1A A2B ..,89192806.000000,90711934.000000,4262592.000000,89527248.000000,49732291.000000,48272002.000000,0.000000,1704957.000000,09/15/2025,10/30/2025,Various,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
